Ref,Connectivity,Point.First.Moment,Point.Second.Moment,Visual.Entropy.R2,Visual.Entropy.R3,Visual.Entropy.R4,Visual.Entropy.R5,Visual.Entropy.R6,Visual.Entropy.R7,Visual.Integration..HH..R2,Visual.Integration..HH..R3,Visual.Integration..HH..R4,Visual.Integration..HH..R5,Visual.Integration..HH..R6,Visual.Integration..HH..R7,Visual.Integration..P.value..R2,Visual.Integration..P.value..R3,Visual.Integration..P.value..R4,Visual.Integration..P.value..R5,Visual.Integration..P.value..R6,Visual.Integration..P.value..R7,Visual.Integration..Tekl..R2,Visual.Integration..Tekl..R3,Visual.Integration..Tekl..R4,Visual.Integration..Tekl..R5,Visual.Integration..Tekl..R6,Visual.Integration..Tekl..R7,Visual.Mean.Depth.R2,Visual.Mean.Depth.R3,Visual.Mean.Depth.R4,Visual.Mean.Depth.R5,Visual.Mean.Depth.R6,Visual.Mean.Depth.R7,Visual.Node.Count.R2,Visual.Node.Count.R3,Visual.Node.Count.R4,Visual.Node.Count.R5,Visual.Node.Count.R6,Visual.Node.Count.R7,Visual.Relativised.Entropy.R2,Visual.Relativised.Entropy.R3,Visual.Relativised.Entropy.R4,Visual.Relativised.Entropy.R5,Visual.Relativised.Entropy.R6,Visual.Relativised.Entropy.R7,i,j,x,y,risk
262168,186,1172062,9257079800,0.99622399,1.3386096,1.6623015,2.0583644,2.2686543,2.2686543,11.360214,5.1775494,3.8022394,3.3380501,3.1951053,3.1951053,1.8248788,0.68685544,0.44628516,0.37458727000000003,0.35486156,0.35486156,0.98653406,0.85526097,0.82333702,0.81258148,0.80905771,0.80905771,1.5361596,2.4420152,3.2290688,3.6587105,3.8071406,3.8071406,402,1053,2127,2808,2998,2998,2.1183918,2.5813558,2.7775638,2.6464434,2.5361416,2.5361416,4,24,-75600,-25200,8
262169,193,1133864.1,8436820000,0.99911618,1.3380951,1.6620469,2.0581715,2.2684739,2.2684739,11.762991,5.1981087,3.8070595,3.3407359,3.1973855,3.1973855,1.890592,0.68958288,0.44685093,0.37488866,0.35511482,0.35511482,0.9930796,0.85572392,0.82346028,0.81265473,0.80912161,0.80912161,1.5175,2.4363117,3.2262464,3.6565728,3.8051386,3.8051386,401,1053,2127,2808,2998,2998,2.0973172,2.5805619,2.7783115,2.6473954,2.5371482,2.5371482,4,25,-75600,-24500,6
262170,201,1143847.2,8447600100,0.99770927,1.377784,1.681686,2.073046,2.2824054,2.2824054,11.694511,5.3177671,3.8346057,3.3560379,3.2103691,3.2103691,1.8544973,0.70545679,0.45008415,0.37660578,0.3565568,0.3565568,0.98944658,0.8583926,0.82416242,0.81307143,0.8094846,0.8094846,1.5281690000000001,2.4039924,3.210254,3.6444602,3.7937937,3.7937937,427,1053,2127,2808,2998,2998,2.1091607,2.5206003,2.7552168,2.6321061,2.5234826,2.5234826,4,26,-75600,-23800,4
262171,222,1352269.4,11430230000,0.99871176,1.37819,1.6818869,2.0731981,2.282548,2.282548,12.898358,5.3944659,3.8518195,3.3655591,3.2184412,3.2184412,2.0454016,0.71563166,0.45210463,0.37767422,0.35745332,0.35745332,1.007676,0.8600803,0.82459927,0.81332999,0.80970973,0.80970973,1.4788733,2.3840303,3.2003763,3.6369789,3.7867868,3.7867868,427,1053,2127,2808,2998,2998,2.059026,2.513696,2.7559593,2.634043,2.5257039,2.5257039,4,27,-75600,-23100,4
262172,241,1538125.5,13932170000,0.98749858,1.3736494,1.6796401,2.0714965,2.2809539,2.2809539,14.223054,5.4657912,3.8675277,3.3742204,3.2257795,3.2257795,2.2554698,0.72509372,0.45394835,0.37864617,0.35826835,0.35826835,1.0265473,0.86163419,0.82499659,0.81356472,0.80991399,0.80991399,1.4342723,2.3659697,3.1914394,3.6302102,3.780447,3.780447,427,1053,2127,2808,2998,2998,2.0237453,2.5121496,2.7590218,2.6376159,2.5294204,2.5294204,4,28,-75600,-22400,4
262173,258,1710049.2,16228801000,0.96843123,1.3673738,1.6765349,2.0691445,2.2787511,2.2787511,15.614572,5.5351248,3.8825278,3.3824668,3.2327626,3.2327626,2.4749026,0.73429155,0.45570898,0.37957159,0.35904393,0.35904393,1.0451068,0.86313069,0.82537484,0.8137877,0.81010801,0.81010801,1.3957845,2.3488593,3.1829727,3.6237977,3.774441,3.774441,428,1053,2127,2808,2998,2998,2.001085,2.5120802,2.7626712,2.6415758,2.5334814,2.5334814,4,29,-75600,-21700,4
262174,257,1663151.2,15530550000,0.9698441,1.3679473,1.6768186,2.0693595,2.2789524,2.2789524,15.522721,5.5312271,3.8816915,3.3820076,3.232374,3.232374,2.4603443,0.73377442,0.45561081,0.37952006,0.35900074,0.35900074,1.0439062,0.86304688,0.8253538,0.8137753,0.81009722,0.81009722,1.3981265,2.3498099,3.1834431,3.6241539,3.7747748,3.7747748,428,1053,2127,2808,2998,2998,2.0022545,2.511842,2.7623472,2.6412637,2.5331695,2.5331695,4,30,-75600,-21000,4
262175,256,1633895.6,15084160000,0.97122395,1.3685074,1.6770958,2.0695693,2.2791491,2.2791491,15.431945,5.5273342,3.8808556,3.3815486,3.2319853,3.2319853,2.4459562,0.73325807,0.45551267,0.37946853,0.35895759,0.35895759,1.0427154,0.8629632,0.8253327,0.8137629,0.81008643,0.81008643,1.4004683,2.3507605,3.1839135,3.62451,3.7751083,3.7751083,428,1053,2127,2808,2998,2998,2.0034513,2.5116167,2.7620296,2.6409566,2.5328624,2.5328624,4,31,-75600,-20300,4
262176,258,1669900.6,15659910000,0.96843123,1.3673738,1.6765349,2.0691445,2.2787511,2.2787511,15.614572,5.5351248,3.8825278,3.3824668,3.2327626,3.2327626,2.4749026,0.73429155,0.45570898,0.37957159,0.35904393,0.35904393,1.0451068,0.86313069,0.82537484,0.8137877,0.81010801,0.81010801,1.3957845,2.3488593,3.1829727,3.6237977,3.774441,3.774441,428,1053,2127,2808,2998,2998,2.001085,2.5120802,2.7626712,2.6415758,2.5334814,2.5334814,4,32,-75600,-19600,4
262177,258,1692321,15997520000,0.96843123,1.3673738,1.6765349,2.0691445,2.2787511,2.2787511,15.614572,5.5351248,3.8825278,3.3824668,3.2327626,3.2327626,2.4749026,0.73429155,0.45570898,0.37957159,0.35904393,0.35904393,1.0451068,0.86313069,0.82537484,0.8137877,0.81010801,0.81010801,1.3957845,2.3488593,3.1829727,3.6237977,3.774441,3.774441,428,1053,2127,2808,2998,2998,2.001085,2.5120802,2.7626712,2.6415758,2.5334814,2.5334814,4,33,-75600,-18900,4
262178,241,1512244.6,13600930000,0.9879989,1.3753163,1.680465,2.0721211,2.2815392,2.2815392,14.187433,5.4695978,3.8683581,3.3746774,3.2261667,3.2261667,2.2487018,0.72559869,0.4540458,0.37869745,0.35831136,0.35831136,1.025938,0.86171669,0.82501757,0.81357706,0.80992472,0.80992472,1.4355972,2.3650191,3.190969,3.629854,3.7801135,3.7801135,428,1053,2127,2808,2998,2998,2.0246546,2.5097623,2.7580435,2.6369414,2.5288081,2.5288081,4,34,-75600,-18200,4
262179,222,1317407.9,10967670000,0.99885631,1.3797232,1.6826456,2.0737729,2.2830861,2.2830861,12.8725,5.3981733,3.8526433,3.3660138,3.2188265,3.2188265,2.0402856,0.71612352,0.45220128,0.37772527,0.35749614,0.35749614,1.0071918,0.86016142,0.82462013,0.81334233,0.80972046,0.80972046,1.4800937,2.3830798,3.1999059,3.6366227,3.786453,3.786453,428,1053,2127,2808,2998,2998,2.0601261,2.5114529,2.7550492,2.6334195,2.5251393,2.5251393,4,35,-75600,-17500,4
262180,202,1116531.1,8116850200,0.99790609,1.3793375,1.6824547,2.0736282,2.2829506,2.2829506,11.728278,5.3249779,3.8362384,3.3569422,3.2111361,3.2111361,1.8589268,0.70641339,0.45027578,0.37670729,0.35664201,0.35664201,0.9898805,0.85855198,0.82420391,0.81309605,0.809506,0.809506,1.5269321,2.4020913,3.2093132,3.6437478,3.7931263,3.7931263,428,1053,2127,2808,2998,2998,2.1077592,2.5180438,2.7543447,2.6315758,2.5230248,2.5230248,4,36,-75600,-16800,4
262181,193,1082971.5,7742980100,0.99856758,1.3443192,1.6651268,2.0605042,2.2706585,2.2706585,11.68241,5.211906,3.8102796,3.3425291,3.1989076,3.1989076,1.8736409,0.69141322,0.44722888,0.37508985,0.35528386,0.35528386,0.99139202,0.85603392,0.82354254,0.81270367,0.80916423,0.80916423,1.5222772,2.4325094,3.224365,3.6551478,3.8038039,3.8038039,405,1053,2127,2808,2998,2998,2.1025522,2.5716138,2.7746472,2.6448777,2.5348668,2.5348668,4,37,-75600,-16100,6
262182,189,1134541,8614689800,0.99762565,1.3391439,1.6625659,2.0585647,2.268842,2.268842,11.520972,5.1878085,3.8046479,3.3393927,3.1962452,3.1962452,1.8507026,0.68821645,0.44656786,0.37473789,0.35498813,0.35498813,0.98912203,0.85549217,0.82339865,0.81261808,0.80908966,0.80908966,1.5286783,2.4391634,3.2276576,3.6576416,3.8061395,3.8061395,402,1053,2127,2808,2998,2998,2.1097398,2.5799725,2.7774487,2.646549,2.536298,2.536298,4,38,-75600,-15400,6
262183,181,1165978,9382519800,0.99438614,1.3314259,1.6587468,2.0556719,2.2661328,2.2661328,11.168702,5.1470132,3.795032,3.3340294,3.1916909,3.1916909,1.7979786,0.68280452,0.44543922,0.37413606,0.35448232,0.35448232,0.98381269,0.85457081,0.82315248,0.81247169,0.80896199,0.80896199,1.5440806,2.4505703,3.2333019,3.6619167,3.8101435,3.8101435,398,1053,2127,2808,2998,2998,2.1278491,2.5926359,2.781446,2.648807,2.5381832,2.5381832,4,39,-75600,-14700,8
262184,175,1210109.5,10248840000,0.99061751,1.326736,1.6564262,2.0539143,2.2644866,2.2644866,10.897537,5.1201711,3.7886484,3.3304636,3.1886621,3.1886621,1.7562302,0.67924362,0.44468996,0.3737359,0.35414594,0.35414594,0.979527,0.85396165,0.82298881,0.81237417,0.80887705,0.80887705,1.556962,2.4581749,3.2370648,3.6647666,3.8128128,3.8128128,396,1053,2127,2808,2998,2998,2.1438837,2.6003172,2.7837474,2.650039,2.5391846,2.5391846,4,40,-75600,-14000,8
327702,156,1103624.2,9545199600,0.98918313,1.5762814,1.6241329,1.8035859,2.1653721,2.3688781,12.699183,6.2253504,3.4298437,2.7359266,2.4934309,2.4149153,2.2120974,0.98428321,0.45500425,0.32112744,0.27980629,0.26821041,1.0264049,0.88607377,0.80973393,0.79251868,0.78684133,0.78474855,1.438849,1.9953704,3.176806,4.0978365,4.5593162,4.7140474,279,433,1053,2127,2808,2998,2.0269225,2.0393085,2.8513103,3.1329195,2.9934661,2.8747382,5,22,-74900,-26600,8
327703,163,1055353.2,8497580000,0.99257749,1.55305,1.6011438,1.8828211,2.2262261,2.4136333,12.599959,5.8010015,3.4628448,2.8452616,2.6202874,2.5349321,2.1638021,0.88344902,0.44343868,0.32979569,0.29369488,0.28154001,1.0211599,0.87388045,0.81165522,0.79667419,0.79117012,0.78885496,1.4493244,2.1121857,3.2369039,4.0174294,4.391089,4.5382047,297,518,1280,2296,2829,2998,2.0345778,2.1558847,2.8868785,3.0107148,2.8623576,2.7618592,5,23,-74900,-25900,8
327704,181,1113172.1,8577940000,0.99378806,1.3344517,1.6602441,2.0568061,2.267195,2.267195,11.135026,5.1537681,3.7966313,3.3349221,3.1924491,3.1924491,1.7906245,0.68370062,0.44562691,0.37423623,0.35456654,0.35456654,0.98306429,0.85472369,0.82319343,0.81249607,0.80898327,0.80898327,1.5463659,2.4486692,3.2323613,3.6612041,3.8094761,3.8094761,400,1053,2127,2808,2998,2998,2.1306345,2.5882652,2.7796597,2.6475821,2.5370743,2.5370743,5,24,-74900,-25200,8
327705,189,1074332,7746900000,0.99762565,1.3391439,1.6625659,2.0585647,2.268842,2.268842,11.520972,5.1878085,3.8046479,3.3393927,3.1962452,3.1962452,1.8507026,0.68821645,0.44656786,0.37473789,0.35498813,0.35498813,0.98912203,0.85549217,0.82339865,0.81261808,0.80908966,0.80908966,1.5286783,2.4391634,3.2276576,3.6576416,3.8061395,3.8061395,402,1053,2127,2808,2998,2998,2.1097398,2.5799725,2.7774487,2.646549,2.536298,2.536298,5,25,-74900,-24500,6
327706,196,1051100,7186829800,0.99955356,1.3414906,1.6637272,2.0594442,2.2696657,2.2696657,11.892994,5.2153668,3.8110855,3.3429775,3.1992884,3.1992884,1.9094435,0.6918723,0.44732347,0.37514019,0.35532615,0.35532615,0.99492067,0.85611159,0.82356316,0.81271589,0.80917484,0.80917484,1.5124378,2.4315588,3.2238946,3.6547916,3.8034701,3.8034701,403,1053,2127,2808,2998,2998,2.0918901,2.5749435,2.7764862,2.6463349,2.5362511,2.5362511,5,26,-74900,-23800,4
327707,216,1223271.6,9453570000,0.99985689,1.3786538,1.6821164,2.0733719,2.2827106,2.2827106,12.529834,5.3723273,3.8468857,3.3628333,3.2161307,3.2161307,1.9869615,0.71269476,0.45152548,0.37736833,0.35719672,0.35719672,1.0022132,0.85959494,0.82447422,0.81325603,0.8096453,0.8096453,1.4929577,2.3897338,3.2031984,3.6391165,3.7887888,3.7887888,427,1053,2127,2808,2998,2998,2.0721569,2.5151136,2.7554648,2.6332746,2.5248678,2.5248678,5,27,-74900,-23100,4
327708,242,1478541.9,12711090000,0.98658687,1.3732802,1.6794574,2.071358,2.2808244,2.2808244,14.300354,5.4695978,3.8683581,3.3746774,3.2261667,3.2261667,2.2677279,0.72559869,0.4540458,0.37869745,0.35831136,0.35831136,1.0276142,0.86171669,0.82501757,0.81357706,0.80992472,0.80992472,1.4319249,2.3650191,3.190969,3.629854,3.7801135,3.7801135,427,1053,2127,2808,2998,2998,2.022155,2.512193,2.7592463,2.6378524,2.5296612,2.5296612,5,28,-74900,-22400,4
327709,258,1630769.4,14687750000,0.96843123,1.3673738,1.6765349,2.0691445,2.2787511,2.2787511,15.614572,5.5351248,3.8825278,3.3824668,3.2327626,3.2327626,2.4749026,0.73429155,0.45570898,0.37957159,0.35904393,0.35904393,1.0451068,0.86313069,0.82537484,0.8137877,0.81010801,0.81010801,1.3957845,2.3488593,3.1829727,3.6237977,3.774441,3.774441,428,1053,2127,2808,2998,2998,2.001085,2.5120802,2.7626712,2.6415758,2.5334814,2.5334814,5,29,-74900,-21700,4
327710,257,1583531.6,14010570000,0.9698441,1.3679473,1.6768186,2.0693595,2.2789524,2.2789524,15.522721,5.5312271,3.8816915,3.3820076,3.232374,3.232374,2.4603443,0.73377442,0.45561081,0.37952006,0.35900074,0.35900074,1.0439062,0.86304688,0.8253538,0.8137753,0.81009722,0.81009722,1.3981265,2.3498099,3.1834431,3.6241539,3.7747748,3.7747748,428,1053,2127,2808,2998,2998,2.0022545,2.511842,2.7623472,2.6412637,2.5331695,2.5331695,5,30,-74900,-21000,4
327711,257,1570759.1,13848870000,0.9698441,1.3679473,1.6768186,2.0693595,2.2789524,2.2789524,15.522721,5.5312271,3.8816915,3.3820076,3.232374,3.232374,2.4603443,0.73377442,0.45561081,0.37952006,0.35900074,0.35900074,1.0439062,0.86304688,0.8253538,0.8137753,0.81009722,0.81009722,1.3981265,2.3498099,3.1834431,3.6241539,3.7747748,3.7747748,428,1053,2127,2808,2998,2998,2.0022545,2.511842,2.7623472,2.6412637,2.5331695,2.5331695,5,31,-74900,-20300,4
327712,258,1589370.4,14118860000,0.96843123,1.3673738,1.6765349,2.0691445,2.2787511,2.2787511,15.614572,5.5351248,3.8825278,3.3824668,3.2327626,3.2327626,2.4749026,0.73429155,0.45570898,0.37957159,0.35904393,0.35904393,1.0451068,0.86313069,0.82537484,0.8137877,0.81010801,0.81010801,1.3957845,2.3488593,3.1829727,3.6237977,3.774441,3.774441,428,1053,2127,2808,2998,2998,2.001085,2.5120802,2.7626712,2.6415758,2.5334814,2.5334814,5,32,-74900,-19600,4
327713,258,1612618,14456470000,0.96843123,1.3673738,1.6765349,2.0691445,2.2787511,2.2787511,15.614572,5.5351248,3.8825278,3.3824668,3.2327626,3.2327626,2.4749026,0.73429155,0.45570898,0.37957159,0.35904393,0.35904393,1.0451068,0.86313069,0.82537484,0.8137877,0.81010801,0.81010801,1.3957845,2.3488593,3.1829727,3.6237977,3.774441,3.774441,428,1053,2127,2808,2998,2998,2.001085,2.5120802,2.7626712,2.6415758,2.5334814,2.5334814,5,33,-74900,-18900,4
327714,240,1440599.1,12369560000,0.98932576,1.3773149,1.6814539,2.0728703,2.2822406,2.2822406,14.076934,5.4695978,3.8683581,3.3746774,3.2261667,3.2261667,2.2300806,0.72559869,0.4540458,0.37869745,0.35831136,0.35831136,1.0242903,0.86171669,0.82501757,0.81357706,0.80992472,0.80992472,1.4392524,2.3650191,3.190969,3.629854,3.7801135,3.7801135,429,1053,2127,2808,2998,2998,2.0272076,2.507369,2.7568593,2.6360445,2.5279679,2.5279679,5,34,-74900,-18200,4
327715,216,1187726.9,8991009800,0.99990112,1.3801472,1.6828555,2.0739317,2.2832348,2.2832348,12.506457,5.3760042,3.847707,3.3632872,3.2165155,3.2165155,1.982268,0.71318257,0.45162192,0.37741929,0.35723945,0.35723945,1.0017627,0.85967565,0.82449502,0.81326836,0.80965602,0.80965602,1.4941452,2.3887832,3.202728,3.6387603,3.788455,3.788455,428,1053,2127,2808,2998,2998,2.0733075,2.5129132,2.754575,2.6326663,2.5243173,2.5243173,5,35,-74900,-17500,4
327716,196,1003728.7,6545909800,0.9988904,1.3507891,1.6683283,2.0629289,2.2729297,2.2729297,11.769317,5.236228,3.815928,3.3456714,3.2015748,3.2015748,1.8836039,0.6946398,0.44789186,0.37544248,0.35558006,0.35558006,0.99236077,0.85657889,0.82368678,0.81278932,0.80923885,0.80923885,1.5196079,2.4258554,3.2210724,3.6526542,3.8014681,3.8014681,409,1053,2127,2808,2998,2998,2.0996134,2.5615399,2.7710052,2.642571,2.5328407,2.5328407,5,36,-74900,-16800,4
327717,191,1037001.2,7179970000,0.99837995,1.3394314,1.6627082,2.0586724,2.2689428,2.2689428,11.630695,5.1946707,3.8062551,3.3402882,3.1970053,3.1970053,1.8683283,0.68912679,0.44675651,0.37483838,0.35507259,0.35507259,0.99087542,0.85564661,0.82343972,0.81264251,0.80911094,0.80911094,1.5236908,2.4372623,3.2267168,3.656929,3.8054721,3.8054721,402,1053,2127,2808,2998,2998,2.1041224,2.5791161,2.7774055,2.6466448,2.5364261,2.5364261,5,37,-74900,-16100,6
327718,184,1067540.2,7845389800,0.99614745,1.3320905,1.6590757,2.0559211,2.266366,2.266366,11.326008,5.1571517,3.7974315,3.3353686,3.1928282,3.1928282,1.8233023,0.6841495,0.44572085,0.37428635,0.35460865,0.35460865,0.98637921,0.85480028,0.82321393,0.81250823,0.80899388,0.80899388,1.5365239,2.4477186,3.2318909,3.6608479,3.8091426,3.8091426,398,1053,2127,2808,2998,2998,2.1188202,2.5911367,2.7812691,2.648865,2.538295,2.538295,5,38,-74900,-15400,6
327719,175,1093361.5,8549519900,0.99061751,1.326736,1.6564262,2.0539143,2.2644866,2.2644866,10.897537,5.1201711,3.7886484,3.3304636,3.1886621,3.1886621,1.7562302,0.67924362,0.44468996,0.3737359,0.35414594,0.35414594,0.979527,0.85396165,0.82298881,0.81237417,0.80887705,0.80887705,1.556962,2.4581749,3.2370648,3.6647666,3.8128128,3.8128128,396,1053,2127,2808,2998,2998,2.1438837,2.6003172,2.7837474,2.650039,2.5391846,2.5391846,5,39,-74900,-14700,8
327720,157,1044013.9,8623509500,0.99069142,1.5784775,1.6210321,1.8020515,2.1642098,2.3677897,12.618154,6.3222694,3.4343429,2.7371733,2.49418,2.4155662,2.1908426,1.0005902,0.4556011,0.3212738,0.27989033,0.26828274,1.0242101,0.88840574,0.80987114,0.79255974,0.78686702,0.78477126,1.4432625,1.9790697,3.1739545,4.0964251,4.5582471,4.7130466,283,431,1053,2127,2808,2998,2.0300829,2.0223231,2.8544679,3.1350007,2.9952071,2.8764172,5,40,-74900,-14000,8
327721,152,1103429,9758839800,0.99420041,1.5803332,1.6197795,1.8014317,2.1637404,2.3673501,12.254211,6.2156153,3.4208808,2.7334363,2.4919345,2.4136143,2.1328404,0.98419625,0.45381519,0.32083517,0.27963835,0.26806593,1.0186381,0.88594472,0.8094601,0.7924366,0.78679007,0.78470314,1.4551971,1.995338,3.1825094,4.1006584,4.5614533,4.7160492,280,430,1053,2127,2808,2998,2.0391016,2.0324023,2.8568923,3.1346474,2.994446,2.8755596,5,41,-74900,-13300,8
393238,142,1007897.4,8792559600,0.99953932,1.5832506,1.6209692,1.8020204,2.1641862,2.3677676,11.424601,6.0457125,3.4030945,2.7284694,2.4889469,2.4110165,1.9917115,0.95729339,0.45145568,0.32025218,0.2793031,0.26777741,1.0044807,0.88190919,0.80891526,0.79227275,0.78668755,0.78461248,1.4873646,2.0233099,3.1939163,4.1063027,4.5657287,4.7200532,278,430,1053,2127,2808,2998,2.0668283,2.047595,2.8554904,3.1318984,2.9917085,2.8728034,6,22,-74200,-26600,8
393239,149,970822.88,7900270100,0.99585009,1.5808686,1.6199977,1.8015397,2.1638222,2.3674266,12.049383,6.1436753,3.4134474,2.7313645,2.4906888,2.4125311,2.1006334,0.97280508,0.45282909,0.32059199,0.27949858,0.26794562,1.0155035,0.88424516,0.80923265,0.79236823,0.78674734,0.78466535,1.4620938,2.0069931,3.1872623,4.1030102,4.5632348,4.7177176,278,430,1053,2127,2808,2998,2.044627,2.0406098,2.857053,3.1338682,2.9935825,2.8746707,6,23,-74200,-25900,8
393240,159,945479,7076579800,0.9874571,1.5758137,1.6259315,1.8044759,2.1660461,2.3695095,12.871059,6.3016863,3.4403601,2.7388375,2.4951792,2.4164348,2.2365611,0.99586493,0.45639935,0.32146913,0.28000247,0.26837921,1.0286471,0.8878243,0.81005448,0.79261452,0.78690124,0.78480154,1.4341637,1.9838337,3.1701522,4.0945439,4.5568223,4.7117119,282,434,1053,2127,2808,2998,2.0236712,2.0306821,2.8481672,3.1325765,2.9935908,2.8749676,6,24,-74200,-25200,8
393241,185,1039645.4,7353920000,0.99618602,1.3353612,1.6606941,2.057147,2.2675142,2.2675142,11.343158,5.1673303,3.7998338,3.3367088,3.1939664,3.1939664,1.8240942,0.68549979,0.44600281,0.37443674,0.35473505,0.35473505,0.98645705,0.8550303,0.82327545,0.81254482,0.80902582,0.80902582,1.5363408,2.4448669,3.2304797,3.6597791,3.8081415,3.8081415,400,1053,2127,2808,2998,2998,2.1186049,2.5862374,2.7794113,2.6476502,2.5372145,2.5372145,6,25,-74200,-24500,6
393242,193,1009387.8,6666939900,0.99885702,1.3412246,1.6635954,2.0593443,2.2695723,2.2695723,11.722281,5.204998,3.8086689,3.3416324,3.1981466,3.1981466,1.8820353,0.6904968,0.44703981,0.37498921,0.35519931,0.35519931,0.99222809,0.85587877,0.82350141,0.81267923,0.80914289,0.80914289,1.5199004,2.4344106,3.2253058,3.6558604,3.8044713,3.8044713,403,1053,2127,2808,2998,2998,2.0999339,2.5760717,2.7764709,2.6461301,2.5360014,2.5360014,6,26,-74200,-23800,4
393243,205,1068531.1,7293159900,0.99898219,1.3782995,1.6819412,2.0732393,2.2825863,2.2825863,11.906177,5.3322077,3.8378727,3.3578472,3.2119036,3.2119036,1.888063,0.70737249,0.45046762,0.37680882,0.35672724,0.35672724,0.99273443,0.85871166,0.82424545,0.8131206,0.8095274,0.8095274,1.5187794,2.4001901,3.2083726,3.6430352,3.792459,3.792459,427,1053,2127,2808,2998,2998,2.0987084,2.5188656,2.7551448,2.6323125,2.5237534,2.5237534,6,27,-74200,-23100,4
393244,239,1406608.9,11548320000,0.98922503,1.3743484,1.679986,2.0717585,2.2811995,2.2811995,14.070936,5.4581947,3.8658683,3.3733065,3.2250056,3.2250056,2.2313471,0.72408599,0.45375356,0.37854362,0.3581824,0.3581824,1.0244372,0.86146939,0.82495469,0.81353992,0.80989242,0.80989242,1.4389671,2.3678708,3.19238,3.6309228,3.7811143,3.7811143,427,1053,2127,2808,2998,2998,2.0270061,2.5121005,2.7585917,2.6371579,2.5289524,2.5289524,6,28,-74200,-22400,4
393245,258,1569313.1,13400520000,0.96843123,1.3673738,1.6765349,2.0691445,2.2787511,2.2787511,15.614572,5.5351248,3.8825278,3.3824668,3.2327626,3.2327626,2.4749026,0.73429155,0.45570898,0.37957159,0.35904393,0.35904393,1.0451068,0.86313069,0.82537484,0.8137877,0.81010801,0.81010801,1.3957845,2.3488593,3.1829727,3.6237977,3.774441,3.774441,428,1053,2127,2808,2998,2998,2.001085,2.5120802,2.7626712,2.6415758,2.5334814,2.5334814,6,29,-74200,-21700,4
393246,257,1521761,12743430000,0.9698441,1.3679473,1.6768186,2.0693595,2.2789524,2.2789524,15.522721,5.5312271,3.8816915,3.3820076,3.232374,3.232374,2.4603443,0.73377442,0.45561081,0.37952006,0.35900074,0.35900074,1.0439062,0.86304688,0.8253538,0.8137753,0.81009722,0.81009722,1.3981265,2.3498099,3.1834431,3.6241539,3.7747748,3.7747748,428,1053,2127,2808,2998,2998,2.0022545,2.511842,2.7623472,2.6412637,2.5331695,2.5331695,6,30,-74200,-21000,4
393247,258,1523399.8,12800270000,0.96843123,1.3673738,1.6765349,2.0691445,2.2787511,2.2787511,15.614572,5.5351248,3.8825278,3.3824668,3.2327626,3.2327626,2.4749026,0.73429155,0.45570898,0.37957159,0.35904393,0.35904393,1.0451068,0.86313069,0.82537484,0.8137877,0.81010801,0.81010801,1.3957845,2.3488593,3.1829727,3.6237977,3.774441,3.774441,428,1053,2127,2808,2998,2998,2.001085,2.5120802,2.7626712,2.6415758,2.5334814,2.5334814,6,31,-74200,-20300,4
